Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
7933279	FERM and PDZ domain containing 2 /// putative protein FRMPD2-like	FRMPD2 /// LOC101930006	143162 /// 101930006	10q11.22	protein binding /// 1-phosphatidylinositol binding /// cytoplasm /// cytoskeleton /// bicellular tight junction /// basolateral plasma membrane /// bicellular tight junction assembly /// bicellular tight junction assembly /// plasma membrane /// bicellular tight junction /// membrane /// basolateral plasma membrane /// cell junction	est
7933394	FERM and PDZ domain containing 2 /// putative protein FRMPD2-like	FRMPD2 /// LOC101930006	143162 /// 101930006	10q11.22	protein binding /// 1-phosphatidylinositol binding /// cytoplasm /// cytoskeleton /// bicellular tight junction /// basolateral plasma membrane /// bicellular tight junction assembly /// bicellular tight junction assembly /// plasma membrane /// bicellular tight junction /// membrane /// basolateral plasma membrane /// cell junction	est
7933501	dorsal root ganglia homeobox	DRGX	644168	10q11.23	neuron migration /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// axon guidance /// detection of chemical stimulus /// detection of temperature stimulus /// dorsal spinal cord development /// trigeminal nerve development /// sequence-specific DNA binding /// sensory perception of mechanical stimulus /// DNA binding /// multicellular organismal development /// nervous system development /// axonogenesis /// neuron differentiation	full-length
7933574	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4 /// ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 /// ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 /// arf-GAP with GTPase, ANK repeat and PH domain-containing protein 4 /// ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene	AGAP4 /// AGAP9 /// AGAP6 /// LOC105369258 /// AGAP7P	119016 /// 642517 /// 414189 /// 105369258 /// 653268	10q11.23	GTPase activator activity /// positive regulation of GTPase activity /// metal ion binding /// protein binding	full-length
7933707	ZW10 interacting kinetochore protein	ZWINT	11130	10q21.1	mitotic sister chromatid segregation /// mitotic cell cycle /// kinetochore /// condensed chromosome kinetochore /// protein binding /// nucleus /// cytoplasm /// cytosol /// mitotic cell cycle checkpoint /// small GTPase mediated signal transduction /// dendrite /// protein N-terminus binding /// cell division /// establishment of localization in cell /// chromosome, centromeric region /// kinetochore /// chromosome /// cytoplasm /// cell cycle /// mitotic nuclear division /// mitotic cell cycle checkpoint /// neuron projection /// intracellular membrane-bounded organelle /// protein binding	full-length
7933760	coiled-coil domain containing 6	CCDC6	8030	10q21.2	structural constituent of cytoskeleton /// protein binding /// cytoplasm /// cytoskeleton /// SH3 domain binding /// cytoplasm /// biological_process	full-length
7933877	jumonji domain containing 1C	JMJD1C	221037	10q21.3	protein binding /// intracellular /// nucleoplasm /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// blood coagulation /// chromatin modification /// metal ion binding /// thyroid hormone receptor binding /// dioxygenase activity /// oxidation-reduction process /// nucleus /// regulation of transcription, DNA-templated /// oxidoreductase activity	full-length
7933947	HECT and RLD domain containing E3 ubiquitin protein ligase 4	HERC4	26091	10q21.3	cytoplasm /// cytosol /// spermatogenesis /// protein ubiquitination /// protein ubiquitination /// ligase activity /// cell differentiation /// ubiquitin protein ligase activity /// ubiquitin-protein transferase activity /// cytoplasm /// cytoplasm /// spermatogenesis /// protein ubiquitination /// ubiquitin protein ligase activity /// metabolic process /// protein ubiquitination involved in ubiquitin-dependent protein catabolic process /// ubiquitin-protein transferase activity	full-length
7934091	---	---	---	10q22.1	---	---
7934114	trypsin domain containing 1	TYSND1	219743	10q22.1	protease binding /// serine-type endopeptidase activity /// peroxisome /// proteolysis /// membrane /// protein processing /// regulation of fatty acid beta-oxidation /// identical protein binding /// protein homooligomerization /// serine-type endopeptidase activity /// peroxisome /// proteolysis /// peptidase activity /// serine-type peptidase activity /// hydrolase activity	full-length
7934161	perforin 1 (pore forming protein)	PRF1	5551	10q22.1	immunological synapse formation /// defense response to tumor cell /// immune response to tumor cell /// calcium ion binding /// protein binding /// extracellular space /// plasma membrane /// apoptotic process /// cellular defense response /// circadian rhythm /// membrane /// integral component of membrane /// cytoplasmic membrane-bounded vesicle /// cytolysis /// wide pore channel activity /// endosome lumen /// cytolytic granule /// response to ethanol /// protein homooligomerization /// defense response to virus /// transmembrane transport /// defense response to tumor cell /// immune response to tumor cell /// calcium ion binding /// extracellular region /// endosome /// apoptotic process /// membrane /// integral component of membrane /// cytolysis /// cytoplasmic vesicle /// cytolytic granule /// metal ion binding /// defense response to virus /// transmembrane transport /// protein binding	full-length
7934228	activating signal cointegrator 1 complex subunit 1	ASCC1	51008	10q22.1	RNA binding /// protein binding /// nucleoplasm /// transcription factor complex /// cytoplasm /// DNA repair /// DNA dealkylation involved in DNA repair /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// nucleic acid binding /// regulation of transcription, DNA-templated	full-length
7934334	cilia and flagella associated protein 70	CFAP70	118491	10q22.2	cilium /// extracellular exosome /// molecular_function /// biological_process /// cell projection /// protein binding	full-length
7934513	adaptor-related protein complex 3, mu 1 subunit	AP3M1	26985	10q22.2	protein binding /// lysosome /// lysosomal membrane /// Golgi apparatus /// protein targeting to lysosome /// anterograde axon cargo transport /// Rab GTPase binding /// clathrin adaptor complex /// cytoplasmic vesicle membrane /// anterograde synaptic vesicle transport /// transport /// intracellular protein transport /// anterograde axon cargo transport /// protein transport /// membrane /// vesicle-mediated transport /// cytoplasmic vesicle /// anterograde synaptic vesicle transport	full-length
7934970	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled	HTR7	3363	10q23.31	serotonin receptor activity /// plasma membrane /// integral component of plasma membrane /// smooth muscle contraction /// G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger /// serotonin receptor signaling pathway /// serotonin receptor signaling pathway /// synaptic transmission /// circadian rhythm /// blood circulation /// vasoconstriction /// signal transducer activity /// G-protein coupled receptor activity /// serotonin receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// synaptic transmission /// circadian rhythm /// membrane /// integral component of membrane	full-length
7935058	myoferlin	MYOF	26509	10q23.33	plasma membrane repair /// protein binding /// phospholipid binding /// phospholipid binding /// nuclear envelope /// plasma membrane /// caveola /// muscle contraction /// blood circulation /// integral component of membrane /// cytoplasmic vesicle membrane /// regulation of vascular endothelial growth factor receptor signaling pathway /// cytoplasmic vesicle /// nuclear membrane /// cellular response to heat /// intracellular membrane-bounded organelle /// extracellular exosome /// plasma membrane repair /// nucleus /// plasma membrane /// plasma membrane /// caveola /// membrane /// cytoplasmic vesicle /// myoblast fusion /// protein binding	full-length
7935359	---	---	---	10q24.1	---	---
7935462	exosome component 1	EXOSC1	51013	10q24.1	nuclear exosome (RNase complex) /// exosome (RNase complex) /// exosome (RNase complex) /// nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay /// RNA binding /// exoribonuclease activity /// protein binding /// nucleus /// nucleolus /// cytoplasm /// cytosol /// rRNA processing /// gene expression /// regulation of mRNA stability /// exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay /// nuclear exosome (RNase complex) /// exosome (RNase complex) /// RNA binding /// nucleus /// nucleolus /// cytoplasm /// cytoplasm /// nucleoplasm /// protein binding	full-length
7935572	pyridine nucleotide-disulphide oxidoreductase domain 2 /// microRNA 1287	PYROXD2 /// MIR1287	84795 /// 100302133	10q24.2	protein binding /// oxidoreductase activity /// oxidation-reduction process /// intracellular /// oxidoreductase activity	full-length
7935660	dynamin binding protein	DNMBP	23268	10q24.2	Rho guanyl-nucleotide exchange factor activity /// protein binding /// Golgi stack /// cytoskeleton /// cell junction /// regulation of Rho protein signal transduction /// intracellular signal transduction /// positive regulation of GTPase activity /// synapse /// guanyl-nucleotide exchange factor activity /// cytoplasm /// Golgi apparatus /// protein binding	full-length
7935834	PDZ domain containing 7	PDZD7	79955	10q24.31	stereocilia ankle link /// protein binding /// extracellular space /// nucleus /// cilium /// protein homodimerization activity /// establishment of protein localization /// protein heterodimerization activity /// detection of mechanical stimulus involved in sensory perception of sound /// auditory receptor cell stereocilium organization /// USH2 complex /// nucleus /// cilium /// cell projection /// auditory receptor cell development /// protein binding	full-length
7935882	F-box and WD repeat domain containing 4	FBXW4	6468	10q24.32	ubiquitin ligase complex /// positive regulation of mesenchymal cell proliferation /// ubiquitin-dependent protein catabolic process /// Wnt signaling pathway /// embryonic limb morphogenesis /// embryonic digit morphogenesis /// cartilage development /// molecular_function /// multicellular organismal development /// limb development /// protein binding	full-length
7935983	paired-like homeodomain 3	PITX3	5309	10q24.32	RNA polymerase II core promoter proximal region sequence-specific DNA binding /// transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding /// lens development in camera-type eye /// lens morphogenesis in camera-type eye /// nucleus /// regulation of transcription, DNA-templated /// transcription from RNA polymerase II promoter /// locomotory behavior /// organ morphogenesis /// midbrain development /// positive regulation of transcription, DNA-templated /// positive regulation of transcription from RNA polymerase II promoter /// neuron development /// lens fiber cell differentiation /// dopaminergic neuron differentiation /// lens development in camera-type eye /// lens morphogenesis in camera-type eye /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// multicellular organismal development /// regulation of gene expression /// midbrain development /// sequence-specific DNA binding /// positive regulation of transcription, DNA-templated /// dopaminergic neuron differentiation /// protein binding	full-length
7936050	cytochrome P450, family 17, subfamily A, polypeptide 1	CYP17A1	1586	10q24.32	steroid 17-alpha-monooxygenase activity /// steroid 17-alpha-monooxygenase activity /// iron ion binding /// mitochondrion /// endoplasmic reticulum /// endoplasmic reticulum membrane /// steroid biosynthetic process /// androgen biosynthetic process /// glucocorticoid biosynthetic process /// xenobiotic metabolic process /// sex differentiation /// steroid metabolic process /// steroid metabolic process /// sterol metabolic process /// oxygen binding /// heme binding /// axon /// hormone biosynthetic process /// progesterone metabolic process /// neuronal cell body /// small molecule metabolic process /// 17-alpha-hydroxyprogesterone aldolase activity /// oxidation-reduction process /// monooxygenase activity /// steroid 17-alpha-monooxygenase activity /// steroid 17-alpha-monooxygenase activity /// steroid biosynthetic process /// glucocorticoid biosynthetic process /// membrane /// oxidoreductase activity /// oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen /// lyase activity /// heme binding /// metal ion binding /// 17-alpha-hydroxyprogesterone aldolase activity /// intracellular membrane-bounded organelle /// organic acid metabolic process /// response to insecticide /// male gonad development /// response to drug /// response to toxic substance /// response to herbicide /// response to organic substance /// response to acetate /// response to ionizing radiation /// response to organic cyclic compound /// biphenyl metabolic process /// dibenzo-p-dioxin metabolic process /// phenol-containing compound metabolic process /// phthalate metabolic process /// hippocampus development /// adrenal gland development /// ovulation /// response to nutrient levels /// response to retinoic acid /// Leydig cell differentiation /// response to cytokine /// response to gonadotropin /// cell projection /// response to steroid hormone /// response to cAMP /// response to methylmercury /// response to fungicide /// cellular response to lipopolysaccharide /// cellular response to antibiotic /// cellular response to gonadotropin stimulus /// positive regulation of steroid hormone biosynthetic process	full-length
7936201	cilia and flagella associated protein 43	CFAP43	80217	10q25.1	cell projection /// protein binding	full-length
7936307	survival motor neuron domain containing 1	SMNDC1	10285	10q25.2	spliceosomal complex assembly /// RNA splicing, via transesterification reactions /// protein binding /// nucleus /// spliceosomal complex /// cytoplasm /// apoptotic process /// Cajal body /// nuclear speck /// poly(A) RNA binding /// spliceosomal complex assembly /// RNA binding /// nucleus /// mRNA processing /// apoptotic process /// RNA splicing /// nucleus /// cytoplasm /// nucleoplasm /// spliceosomal complex /// mRNA processing /// RNA splicing /// intermediate filament cytoskeleton	full-length
7936408	DNA cross-link repair 1A	DCLRE1A	9937	10q25.3	nucleotide-excision repair, DNA damage recognition /// nuclear chromosome, telomeric region /// damaged DNA binding /// nucleus /// nucleoplasm /// nucleolus /// DNA repair /// double-strand break repair via nonhomologous end joining /// mitotic nuclear division /// protection from non-homologous end joining at telomere /// 5'-3' exodeoxyribonuclease activity /// interstrand cross-link repair /// interstrand cross-link repair /// cell division /// nucleic acid phosphodiester bond hydrolysis /// DNA repair /// nucleotide-excision repair /// cellular response to DNA damage stimulus /// cell cycle /// nucleotide-excision repair, DNA damage recognition /// nuclear chromosome, telomeric region /// damaged DNA binding /// nucleus /// double-strand break repair via nonhomologous end joining /// protection from non-homologous end joining at telomere /// interstrand cross-link repair	full-length
7936494	GDNF family receptor alpha 1	GFRA1	2674	10q25.3	receptor binding /// plasma membrane /// cell surface receptor signaling pathway /// axon guidance /// glial cell-derived neurotrophic factor receptor activity /// extrinsic component of membrane /// anchored component of membrane /// glial cell-derived neurotrophic factor receptor signaling pathway /// extracellular exosome /// receptor activity /// nervous system development /// membrane	full-length
7936637	small nucleolar RNA, H/ACA box 19	SNORA19	641451	10q26.11	---	full-length
7936706	minichromosome maintenance complex binding protein	MCMBP	79892	10q26.11	chromatin binding /// protein binding /// nucleus /// nucleoplasm /// cytoplasm /// plasma membrane /// DNA-dependent DNA replication /// sister chromatid cohesion /// mitotic nuclear division /// MCM complex /// cell division /// nucleus /// DNA replication /// cell cycle	full-length
7936809	FAM24B-CUZD1 readthrough /// family with sequence similarity 24, member B /// CUB and zona pellucida-like domains 1	FAM24B-CUZD1 /// FAM24B /// CUZD1	100533195 /// 196792 /// 50624	10q26.13	extracellular region /// substrate-dependent cell migration, cell attachment to substrate /// cell cycle /// cell proliferation /// integral component of membrane /// transport vesicle membrane /// trypsinogen activation /// zymogen granule membrane /// cell division /// membrane /// cell adhesion /// cytoplasmic vesicle /// zymogen granule /// integral component of membrane /// zymogen granule membrane	full-length
7936871	ornithine aminotransferase	OAT	4942	10q26.13	ornithine-oxo-acid transaminase activity /// mitochondrion /// mitochondrial matrix /// visual perception /// cellular amino acid biosynthetic process /// arginine catabolic process to proline via ornithine /// arginine catabolic process to glutamate /// pyridoxal phosphate binding /// protein hexamerization /// cellular nitrogen compound metabolic process /// identical protein binding /// small molecule metabolic process /// L-proline biosynthetic process /// catalytic activity /// ornithine-oxo-acid transaminase activity /// ornithine-oxo-acid transaminase activity /// ornithine-oxo-acid transaminase activity /// cytoplasm /// mitochondrion /// mitochondrial matrix /// mitochondrial matrix /// transaminase activity /// arginine catabolic process to proline via ornithine /// transferase activity /// arginine catabolic process to glutamate /// pyridoxal phosphate binding /// pyridoxal phosphate binding /// identical protein binding /// metabolic process	full-length
7937016	clarin 3	CLRN3	119467	10q26.2	integral component of membrane /// extracellular exosome /// membrane	full-length
7937089	serine/threonine kinase 32C	STK32C	282974	10q26.3	protein serine/threonine kinase activity /// ATP binding /// intracellular /// peptidyl-serine phosphorylation /// intracellular signal transduction /// metal ion binding /// nucleotide binding /// protein kinase activity /// protein serine/threonine kinase activity /// protein serine/threonine kinase activity /// intracellular /// protein phosphorylation /// kinase activity /// phosphorylation /// transferase activity /// peptidyl-serine phosphorylation /// intracellular signal transduction /// transferase activity, transferring phosphorus-containing groups	full-length
7937150	ADAM metallopeptidase domain 8	ADAM8	101	10q26.3	cell morphogenesis /// angiogenesis /// podosome /// leukocyte migration involved in inflammatory response /// positive regulation of acute inflammatory response /// metalloendopeptidase activity /// calcium ion binding /// protein binding /// cytoplasm /// plasma membrane /// plasma membrane /// integral component of plasma membrane /// proteolysis /// inflammatory response /// metallopeptidase activity /// zinc ion binding /// cell surface /// positive regulation of protein processing /// single organismal cell-cell adhesion /// regulation of cell-cell adhesion /// extracellular matrix disassembly /// extracellular matrix organization /// phagolysosome /// dense core granule membrane /// positive regulation of T cell differentiation in thymus /// activation of MAPK activity involved in innate immune response /// specific granule /// negative regulation of neuron apoptotic process /// protein self-association /// positive regulation of bone resorption /// positive regulation of cell adhesion /// lymphocyte chemotaxis /// positive regulation of protein secretion /// cell adhesion molecule binding /// positive regulation of membrane protein ectodomain proteolysis /// positive regulation of NF-kappaB transcription factor activity /// positive regulation of protein kinase B signaling /// positive regulation of thymocyte apoptotic process /// tertiary granule /// alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex /// alpha9-beta1 integrin-ADAM8 complex /// cellular response to hypoxia /// positive regulation of tumor necrosis factor (ligand) superfamily member 11 production /// positive regulation of neutrophil extravasation /// positive regulation of fibronectin-dependent thymocyte migration /// positive regulation of eosinophil migration /// cell morphogenesis /// angiogenesis /// leukocyte migration involved in inflammatory response /// positive regulation of acute inflammatory response /// positive regulation of cellular extravasation /// calcium ion binding /// peptidase activity /// metallopeptidase activity /// zinc ion binding /// membrane /// integral component of membrane /// hydrolase activity /// positive regulation of T cell differentiation in thymus /// activation of MAPK activity involved in innate immune response /// negative regulation of neuron apoptotic process /// positive regulation of bone resorption /// positive regulation of cell adhesion /// metal ion binding /// lymphocyte chemotaxis /// positive regulation of inflammatory response /// positive regulation of NF-kappaB transcription factor activity /// positive regulation of protein kinase B signaling /// positive regulation of thymocyte apoptotic process /// alpha9-beta1 integrin-ADAM8 complex /// positive regulation of tumor necrosis factor (ligand) superfamily member 11 production /// positive regulation of T cell migration /// positive regulation of fibronectin-dependent thymocyte migration /// positive regulation of eosinophil migration /// integrin-mediated signaling pathway /// protein binding	full-length
7937230	synaptonemal complex central element protein 1 /// shadow of prion protein homolog (zebrafish) pseudogene 1	SYCE1 /// SPRNP1	93426 /// 399833	10q26.3	central element /// protein binding /// synaptonemal complex assembly /// cell division /// synaptonemal complex /// central element /// nucleus /// chromosome /// cell cycle /// synaptonemal complex assembly /// meiotic cell cycle /// synaptonemal complex organization /// meiotic prophase I /// protein binding /// anchored component of membrane	full-length
7937287	proteasome 26S subunit, non-ATPase 13	PSMD13	5719	11p15.5	G1/S transition of mitotic cell cycle /// MAPK cascade /// activation of MAPKK activity /// protein polyubiquitination /// mitotic cell cycle /// proteasome complex /// stimulatory C-type lectin receptor signaling pathway /// antigen processing and presentation of peptide antigen via MHC class I /// antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent /// structural molecule activity /// nucleus /// nucleoplasm /// cytosol /// proteasome regulatory particle /// regulation of cellular amino acid metabolic process /// polyamine metabolic process /// apoptotic process /// DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest /// meiosis I /// epidermal growth factor receptor signaling pathway /// small GTPase mediated signal transduction /// Ras protein signal transduction /// axon guidance /// insulin receptor signaling pathway /// proteasome regulatory particle, lid subcomplex /// fibroblast growth factor receptor signaling pathway /// gene expression /// programmed cell death /// membrane /// viral process /// proteasome accessory complex /// anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process /// tumor necrosis factor-mediated signaling pathway /// cellular nitrogen compound metabolic process /// NIK/NF-kappaB signaling /// Fc-epsilon receptor signaling pathway /// antigen processing and presentation of exogenous peptide antigen via MHC class I /// regulation of apoptotic process /// negative regulation of apoptotic process /// proteasome assembly /// regulation of mRNA stability /// small molecule metabolic process /// innate immune response /// vascular endothelial growth factor receptor signaling pathway /// neurotrophin TRK receptor signaling pathway /// T cell receptor signaling pathway /// negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle /// positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition /// regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle /// extracellular exosome /// negative regulation of canonical Wnt signaling pathway /// positive regulation of canonical Wnt signaling pathway /// proteasome complex /// proteasome complex /// structural molecule activity /// proteasome regulatory particle /// proteasome regulatory particle, lid subcomplex /// proteasome accessory complex /// proteasome assembly /// protein binding	full-length
7937438	transmembrane protein 80	TMEM80	283232	11p15.5	integral component of membrane /// membrane	full-length
7937485	patatin-like phospholipase domain containing 2	PNPLA2	57104	11p15.5	triglyceride lipase activity /// endoplasmic reticulum membrane /// lipid particle /// cytosol /// plasma membrane /// phospholipid metabolic process /// negative regulation of sequestering of triglyceride /// positive regulation of triglyceride catabolic process /// integral component of membrane /// triglyceride catabolic process /// lipid storage /// lipid particle organization /// acylglycerol acyl-chain remodeling /// small molecule metabolic process /// glycerophospholipid biosynthetic process /// triglyceride lipase activity /// lipid particle /// lipid metabolic process /// metabolic process /// membrane /// lipid catabolic process /// hydrolase activity /// intracellular membrane-bounded organelle /// protein binding	full-length
7937667	BR serine/threonine kinase 2	BRSK2	9024	11p15.5	G2/M transition of mitotic cell cycle /// magnesium ion binding /// protein serine/threonine kinase activity /// ATP binding /// cytoplasm /// endoplasmic reticulum /// centrosome /// protein phosphorylation /// exocytosis /// mitotic nuclear division /// axonogenesis /// axonogenesis /// peptidyl-serine phosphorylation /// protein kinase binding /// establishment of cell polarity /// establishment of cell polarity /// neuron differentiation /// actin cytoskeleton reorganization /// ERAD pathway /// regulation of ATPase activity /// perinuclear region of cytoplasm /// tau-protein kinase activity /// tau-protein kinase activity /// ATPase binding /// cell division /// ATPase regulator activity /// regulation of insulin secretion involved in cellular response to glucose stimulus /// regulation of insulin secretion involved in cellular response to glucose stimulus /// intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress /// regulation of retrograde protein transport, ER to cytosol /// regulation of retrograde protein transport, ER to cytosol /// nucleotide binding /// protein kinase activity /// protein serine/threonine kinase activity /// ATP binding /// cytoplasm /// endoplasmic reticulum /// microtubule organizing center /// cytoskeleton /// protein phosphorylation /// apoptotic process /// cell cycle /// nervous system development /// axonogenesis /// axonogenesis /// kinase activity /// phosphorylation /// transferase activity /// establishment of cell polarity /// establishment of cell polarity /// neuron differentiation /// metal ion binding /// neuron projection morphogenesis /// tau-protein kinase activity /// transferase activity, transferring phosphorus-containing groups /// protein binding	full-length
7937823	potassium channel, voltage gated KQT-like subfamily Q, member 1	KCNQ1	3784	11p15.5 /// 11p15.4	positive regulation of defense response to virus by host /// voltage-gated potassium channel activity /// delayed rectifier potassium channel activity /// protein binding /// calmodulin binding /// phosphatidylinositol-4,5-bisphosphate binding /// cytoplasm /// lysosome /// early endosome /// early endosome /// late endosome /// endoplasmic reticulum /// endoplasmic reticulum /// plasma membrane /// plasma membrane /// regulation of gene expression by genetic imprinting /// synaptic transmission /// sensory perception of sound /// regulation of heart contraction /// voltage-gated potassium channel complex /// voltage-gated potassium channel complex /// protein phosphatase 1 binding /// positive regulation of heart rate /// outward rectifier potassium channel activity /// integral component of membrane /// basolateral plasma membrane /// gene silencing /// cytoplasmic vesicle membrane /// protein kinase A catalytic subunit binding /// protein kinase A regulatory subunit binding /// ion channel complex /// cellular response to drug /// ion channel binding /// membrane raft /// cardiac muscle contraction /// regulation of membrane repolarization /// regulation of membrane repolarization /// regulation of ventricular cardiac muscle cell membrane repolarization /// regulation of atrial cardiac muscle cell membrane repolarization /// positive regulation of cardiac muscle contraction /// cellular response to cAMP /// cellular response to cAMP /// potassium ion export /// potassium ion transmembrane transport /// cellular response to epinephrine stimulus /// cardiovascular system development /// ventricular cardiac muscle cell action potential /// voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization /// membrane repolarization during action potential /// membrane repolarization during cardiac muscle cell action potential /// membrane repolarization during cardiac muscle cell action potential /// atrial cardiac muscle cell action potential /// voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization /// regulation of heart rate by cardiac conduction /// scaffold protein binding /// potassium ion export across plasma membrane /// xenophagy /// positive regulation of potassium ion transmembrane transport /// negative regulation of delayed rectifier potassium channel activity /// voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization /// negative regulation of voltage-gated potassium channel activity /// ion channel activity /// voltage-gated ion channel activity /// voltage-gated potassium channel activity /// potassium channel activity /// calmodulin binding /// plasma membrane /// transport /// ion transport /// potassium ion transport /// voltage-gated potassium channel complex /// membrane /// integral component of membrane /// integral component of membrane /// cytoplasmic vesicle /// regulation of ion transmembrane transport /// transmembrane transport /// potassium ion transmembrane transport /// ion transmembrane transport	full-length
7937878	transient receptor potential cation channel, subfamily C, member 2, pseudogene	TRPC2	7221	11p15.4	calcium channel activity /// membrane /// integral component of membrane /// calcium ion transmembrane transport	full-length
7937946	olfactory receptor, family 52, subfamily I, member 2	OR52I2	143502	11p15.4	G-protein coupled receptor activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// signal transducer activity /// olfactory receptor activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// signal transduction /// sensory perception of smell /// membrane /// response to stimulus /// detection of chemical stimulus involved in sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell	full-length
7937984	olfactory receptor, family 51, subfamily L, member 1	OR51L1	119682	11p15.4	G-protein coupled receptor activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// membrane /// signal transducer activity /// olfactory receptor activity /// signal transduction /// sensory perception of smell /// response to stimulus /// detection of chemical stimulus involved in sensory perception of smell /// olfactory receptor activity /// plasma membrane /// signal transduction /// detection of chemical stimulus involved in sensory perception of smell	full-length
7938000	olfactory receptor, family 51, subfamily M, member 1	OR51M1	390059	11p15.4	G-protein coupled receptor activity /// olfactory receptor activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// signal transducer activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// sensory perception of smell /// membrane /// integral component of membrane /// response to stimulus /// detection of chemical stimulus involved in sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell /// olfactory receptor activity /// signal transduction /// detection of chemical stimulus involved in sensory perception of smell	full-length
7938035	tripartite motif containing 22	TRIM22	10346	11p15.4	transcription factor activity, sequence-specific DNA binding /// transcription corepressor activity /// protein binding /// nucleus /// nucleoplasm /// cytoplasm /// cytosol /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// immune response /// zinc ion binding /// response to virus /// positive regulation of autophagy /// Cajal body /// viral process /// protein ubiquitination /// nuclear speck /// ligase activity /// cytokine-mediated signaling pathway /// protein kinase binding /// protein binding, bridging /// regulation of protein localization /// positive regulation of I-kappaB kinase/NF-kappaB signaling /// positive regulation of sequence-specific DNA binding transcription factor activity /// positive regulation of NF-kappaB transcription factor activity /// defense response to virus /// interferon-gamma-mediated signaling pathway /// protein trimerization /// negative regulation of nucleic acid-templated transcription /// intracellular /// nucleus /// nucleus /// cytoplasm /// regulation of transcription, DNA-templated /// metal ion binding /// protein binding	full-length
7938059	olfactory receptor, family 52, subfamily N, member 2	OR52N2	390077	11p15.4	G-protein coupled receptor activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// signal transducer activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// sensory perception of smell /// membrane /// response to stimulus /// detection of chemical stimulus involved in sensory perception of smell /// olfactory receptor activity /// signal transduction /// detection of chemical stimulus involved in sensory perception of smell	full-length
7938118	dynein heavy chain domain 1 /// translocase of inner mitochondrial membrane 10 homolog B (yeast)	DNHD1 /// TIMM10B	144132 /// 26515	11p15.4	microtubule motor activity /// microtubule-based movement /// metabolic process /// dynein complex /// extracellular exosome /// mitochondrial inner membrane /// mitochondrial inner membrane /// mitochondrial intermembrane space /// protein targeting to mitochondrion /// cell-matrix adhesion /// mitochondrial intermembrane space protein transporter complex /// cellular protein metabolic process /// metal ion binding /// mitochondrion /// mitochondrial inner membrane /// transport /// protein transport /// membrane	full-length
